date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:43:58	119368/119368	---M--	200	added ('OK')	image/jpeg	etag:%221d248-563879e1d2c00%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/senegal.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/senegal.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:59	15951/15951	---M--	200	added ('OK')	image/jpeg	etag:%223e4f-562a9b417b180%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/japan.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/japan.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:59	42210/42210	---M--	200	added ('OK')	image/png	etag:%22a4e2-563879da31a00%22	https://html.iwthemes.com/sportscup/run/img/clubs-logos/col_logo.png	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-logos/col_logo.png	(from https://html.iwthemes.com/sportscup/run/single-team.html)
13:44:00	45256/45256	---M--	200	added ('OK')	image/jpeg	etag:%22b0c8-562a9b491c380%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/single-team.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/single-team.jpg	(from https://html.iwthemes.com/sportscup/run/single-team.html)
13:44:00	40075/40075	---M--	200	added ('OK')	image/jpeg	etag:%229c8b-562a9b63d0280%22	https://html.iwthemes.com/sportscup/run/img/players/7.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/players/7.jpg	(from https://html.iwthemes.com/sportscup/run/single-player.html)
13:44:01	749/749	---M--	200	added ('OK')	image/gif	etag:%222ed-562a9b52a5a00%22	https://html.iwthemes.com/sportscup/run/img/img-theme/espn.gif	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/img-theme/espn.gif	(from https://html.iwthemes.com/sportscup/run/single-result.html)
13:44:01	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:14:01%20GMT	https://html.iwthemes.com/sportscup/run/about.html	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/about.html	(from https://html.iwthemes.com/sportscup/run/sitemap.html)
13:44:02	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:14:02%20GMT	https://html.iwthemes.com/sportscup/run/events.html	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/events.html	(from https://html.iwthemes.com/sportscup/run/sitemap.html)
13:44:02	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:14:02%20GMT	https://html.iwthemes.com/sportscup/run/club-teams.html	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/club-teams.html	(from https://html.iwthemes.com/sportscup/run/sitemap.html)
13:44:02	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:14:02%20GMT	https://html.iwthemes.com/sportscup/run/sports.html.html	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/sports.html.html	(from https://html.iwthemes.com/sportscup/run/sitemap.html)
13:44:02	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:14:02%20GMT	https://html.iwthemes.com/sportscup/run/sports.html	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/sports.html	(from https://html.iwthemes.com/sportscup/run/sitemap.html)
13:44:03	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:14:03%20GMT	https://html.iwthemes.com/sportscup/run/gallergallery-4-colums.html	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/gallergallery-4-colums.html	(from https://html.iwthemes.com/sportscup/run/sitemap.html)
13:44:03	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:14:03%20GMT	https://html.iwthemes.com/sportscup/run/gallergallery-2-colums.html	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/gallergallery-2-colums.html	(from https://html.iwthemes.com/sportscup/run/sitemap.html)
13:44:03	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:14:03%20GMT	https://html.iwthemes.com/sportscup/run/gallergallery-3-colums.html	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/gallergallery-3-colums.html	(from https://html.iwthemes.com/sportscup/run/sitemap.html)
13:44:04	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:14:04%20GMT	https://html.iwthemes.com/sportscup/run/feature-princing-tables.html	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/feature-princing-tables.html	(from https://html.iwthemes.com/sportscup/run/sitemap.html)
13:44:04	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:14:04%20GMT	https://html.iwthemes.com/sportscup/run/feature-grid-system.html	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/feature-grid-system.html	(from https://html.iwthemes.com/sportscup/run/sitemap.html)
13:44:04	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:14:04%20GMT	https://html.iwthemes.com/sportscup/run/feature-typograpy.html	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/feature-typograpy.html	(from https://html.iwthemes.com/sportscup/run/sitemap.html)
13:44:05	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:14:04%20GMT	https://html.iwthemes.com/sportscup/run/feature-icons.html	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/feature-icons.html	(from https://html.iwthemes.com/sportscup/run/sitemap.html)
13:44:05	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2008:14:05%20GMT	https://html.iwthemes.com/sportscup/run/feature-elements.html	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/feature-elements.html	(from https://html.iwthemes.com/sportscup/run/sitemap.html)
